User_ID,Transaction_ID,Date_Time,IP_Address,Latitude,Longitude,Amount,Merchant_Category,Payment_Method,Device,Location_City,Suspicious,Risk_Profile,Transaction_Frequency,Location_Match
421,4fafd096-3ca5-41a2-ae96-eefcf54beea0,2024-07-10 16:48:45.004731,91.66.85.24,-66.6117475,62.353124,4680.8,Travel,Credit Card,Mobile,Port Debrafurt,0,High,7,1
163,1e079f5a-e8fd-4673-9b59-c5b6407dd06b,2024-04-16 14:38:24.696153,47.181.96.245,42.138493,7.661244,2246.25,Food,Cash,Mobile,North Cole,0,Medium,35,1
365,187b0b2d-9cef-48ae-a194-59bc5c027a2c,2024-04-06 17:32:18.288815,204.223.151.185,11.8979245,-19.588506,3481.03,Electronics,Debit Card,Desktop,West Nicolebury,0,Low,13,1
84,e54414ff-6cea-45d3-b9a4-c3173012f24b,2024-12-06 11:08:22.410868,124.90.193.222,-35.8814765,-36.585822,4989.43,Travel,Debit Card,Tablet,Lake Travisland,0,High,46,1
73,7ca99e59-0179-4a68-9e5f-a74703fe728a,2024-02-08 23:40:49.217285,38.137.87.19,86.3586685,-19.425881,3488.48,Travel,Net Banking,Tablet,Cristianshire,0,Medium,42,1
430,95197fc2-479f-42d6-9940-56e15bc2457d,2024-10-27 07:29:40.037894,148.235.203.98,52.865758,-78.303599,3928.22,Food,Debit Card,Tablet,Mathewsfurt,0,Medium,4,1
371,df3f1d00-f4a8-4eb6-8949-cf688c8e2f8c,2024-06-12 14:50:15.555373,155.73.38.62,-69.0929245,97.809198,3127.86,Grocery,Net Banking,Tablet,New Jonathanhaven,0,High,8,1
66,61f3555d-118e-4ee6-a289-38f484c1a64f,2024-10-17 00:29:32.274365,40.244.118.154,35.735227,-88.783391,2394.69,Grocery,Debit Card,Mobile,Lake Nicole,0,Low,36,1
420,080d9596-9aa9-44a4-9832-11ccd2bbf032,2024-06-08 15:36:53.099190,83.243.99.230,13.3926965,-32.106246,3269.54,Fashion,Cash,Tablet,Matthewbury,0,High,38,1
342,60ae58d5-01c1-4e54-a9ba-30a9059b0918,2024-08-23 06:58:37.228511,120.254.185.130,73.801267,150.000591,4656.19,Travel,Cash,Desktop,New Christopherhaven,0,High,38,0
4,0d81a368-3604-4a6a-bb13-ded27aba7fbd,2024-01-10 23:52:03.295402,28.21.108.103,-25.801245,-105.530951,4966.96,Electronics,Credit Card,Tablet,Whiteborough,0,Medium,17,1
107,d52d884c-38d3-4d5e-bf09-f6a9c83c29de,2024-05-29 12:08:30.972413,209.229.97.84,-19.745118,-68.577290,63.07,Grocery,UPI,Tablet,Lake Paul,0,Medium,44,1
203,0c4e8447-95cb-47fc-94fa-b32c0b7af0b1,2024-04-01 05:19:44.445642,115.95.158.66,-2.1219645,-104.383857,109.17,Travel,Cash,Tablet,South Katherine,0,Low,32,1
176,429ae63b-5db5-48c1-a92f-31bda82aae4d,2024-07-25 14:37:52.168988,86.3.186.88,-33.8385185,122.437515,2930.97,Travel,Credit Card,Desktop,Onealport,0,High,24,1
452,31da666c-18b7-4c57-9e80-cdadd7ed953c,2024-08-25 05:03:19.553098,59.204.72.193,-10.5489565,-102.117918,253.96,Fashion,Debit Card,Mobile,Brownfurt,0,Medium,38,1
374,06874327-b70b-43a0-8fda-e627d2ef9c7e,2024-08-01 17:48:57.021161,157.86.73.200,-48.034095,70.746696,2767.41,Fashion,Net Banking,Tablet,Nicolemouth,0,Low,2,1
332,b2ffee63-a79c-417e-8224-375616f7861e,2024-03-25 21:53:14.235352,220.96.69.65,-11.8959245,-131.076140,4881.18,Food,Net Banking,Mobile,New Christinaland,0,Medium,10,0
346,5dfff86b-6f28-4b1a-b33a-b280b38213c0,2024-05-27 02:42:25.934968,181.1.38.154,6.8262555,-25.094199,4686.37,Electronics,Net Banking,Mobile,South Billy,0,Medium,15,1
137,c0a2303c-8a3e-44a8-a08d-f06169a94926,2024-08-14 07:23:28.733554,138.180.76.70,-39.1746205,99.521066,2626.35,Grocery,Debit Card,Tablet,Jamesmouth,0,Medium,25,0
33,30084de4-9db3-434a-a9c8-0a349bf59fb0,2024-07-07 09:57:00.771661,147.61.58.77,8.5916985,121.878412,1342.62,Food,Debit Card,Mobile,East Mark,0,Low,29,0
374,de00721f-475a-41bd-bb8a-d72ca4167ce7,2024-06-19 07:46:56.652237,108.85.32.92,77.1471365,59.014969,3529.83,Grocery,Cash,Desktop,Kellystad,0,Low,46,1
200,83d15d0a-2992-4f4e-9a25-789e508f2bc2,2024-10-23 09:44:08.025016,165.84.127.169,26.9412795,-71.633731,17.89,Fashion,Debit Card,Tablet,South Tracy,0,Medium,27,1
333,743d8cd6-c5c1-41d9-98d8-b1a96c65673e,2024-01-21 09:37:01.092243,64.53.75.227,-68.987688,-89.992528,1975.81,Fashion,Debit Card,Tablet,Lake Charles,0,Medium,35,1
124,eecb5ee9-c29a-47c4-a4dd-c4b63978cc92,2024-09-02 04:37:15.235608,13.179.247.167,-33.570356,164.137217,3111.37,Food,Debit Card,Desktop,Gregoryport,0,Medium,31,1
328,36e84b8b-82e6-4302-bcb2-26944988c851,2024-10-15 21:09:38.292448,53.56.14.151,31.888050,-25.092044,3221.38,Electronics,Credit Card,Tablet,New Roger,0,Low,18,1
491,8fda7f62-3340-4a91-b878-339c853516ec,2024-08-30 20:19:36.444712,55.201.21.133,-13.1329455,-64.502852,3826.19,Fashion,Credit Card,Tablet,New Mercedesmouth,0,Low,3,1
14,c16b06ff-ee95-46b8-bfb7-9c50b0729aed,2024-04-28 23:46:28.449333,195.104.107.81,-73.0425685,83.167218,1992.49,Fashion,Debit Card,Mobile,Lake Traci,0,High,46,1
425,f2102486-6b83-498f-a139-0456ca2d4842,2024-10-24 17:59:27.814029,207.117.222.130,52.9612445,128.168777,247.17,Fashion,Net Banking,Tablet,Lake Jonathan,0,High,22,0
138,79cfa184-5ba1-4255-b665-78db1a1d1873,2024-09-30 02:41:42.085575,38.190.218.111,-85.3868995,112.886076,4215.71,Grocery,UPI,Desktop,Lake Reneeton,0,High,41,1
493,052fe1cf-d1ba-4cb7-b69d-5112cd02a5d3,2024-02-26 21:01:07.139447,212.121.231.28,-33.722887,132.527623,2256.89,Food,Cash,Desktop,Susanville,0,Low,24,1
220,d02991d9-dc33-499b-98b6-7fb42dca3284,2024-05-26 06:47:37.444861,10.46.175.238,-38.720828,-97.702135,934.82,Food,Credit Card,Desktop,Rhondaville,0,Low,48,1
184,ef7b8c2f-2066-42b6-b9e6-eee943028672,2024-02-27 13:19:32.660283,162.33.2.120,20.7189425,-111.487640,2438.15,Food,Credit Card,Desktop,West Josephborough,0,Low,6,1
121,56090d10-1b3d-493a-b98c-d4bae8934b46,2024-08-14 08:00:41.887686,120.255.65.75,75.857885,30.864265,4210.35,Fashion,Debit Card,Mobile,Stephensmouth,0,Low,1,1
111,cf4f1375-8002-46c8-8cea-388e7e65e275,2024-01-12 07:06:07.797445,172.160.170.203,-56.537279,162.989211,1003.35,Fashion,Net Banking,Desktop,Kathleenville,0,High,30,1
277,89675131-6c37-4f64-adb9-7923354309e1,2024-04-14 14:05:45.999883,97.102.46.104,15.5607045,-77.901121,68.01,Food,Debit Card,Desktop,Michaelview,0,Medium,9,1
162,0a664317-ae33-4806-9c5f-50af6a1e0bf7,2024-03-13 17:50:00.009490,182.6.93.225,-66.765752,-161.157176,3278.14,Electronics,UPI,Mobile,Seanshire,0,Low,5,1
202,3343cd06-2d0d-434d-bf51-c84f747a5e1a,2024-09-03 09:00:05.585722,82.197.36.235,1.4652075,1.755724,2333.5,Electronics,Credit Card,Desktop,South Tammy,0,Medium,39,1
261,7823d81f-bac5-416f-8f26-ddb1f074cd84,2024-06-02 02:55:14.035903,188.48.199.174,-88.229160,-82.208339,4130.04,Grocery,Net Banking,Desktop,West Ruben,0,Low,42,1
436,9551cd67-ad08-4d74-bcc9-3eed059b51a2,2024-03-22 12:53:24.237765,155.191.243.215,46.587810,145.898900,4601.44,Electronics,Net Banking,Mobile,New Jennifertown,0,Low,16,1
345,6fc6c4c2-8f88-47c5-b224-11f87b50e047,2024-06-22 14:00:53.781474,153.22.52.70,62.8748895,126.785754,4011.3,Fashion,Cash,Desktop,Lake Alicia,0,Medium,26,1
326,ff895c67-91ca-490f-bfa2-eae81bb54ea8,2024-08-14 08:39:40.734669,217.74.228.64,60.849882,67.026709,3114.52,Grocery,Net Banking,Desktop,Paulburgh,0,Medium,50,1
100,155e625f-a8d0-4fd7-b695-778b3c070d47,2024-07-28 17:38:00.764491,130.79.189.62,-51.876820,-24.805236,979.68,Travel,Credit Card,Tablet,West Matthewfort,0,Medium,40,1
100,850bdd6e-53ad-424e-a9ad-e501d91c3445,2024-09-23 11:00:35.477166,222.127.167.181,-33.4292545,-1.095102,3669.67,Electronics,Cash,Tablet,East Gabriel,0,High,10,1
391,8133a3af-216c-4ab7-88c5-4c94793830d4,2024-09-28 14:13:06.400275,153.183.160.27,19.6292615,53.261418,1550.7,Fashion,Cash,Mobile,Lambside,0,Medium,36,1
125,d555186c-8a12-43cc-903e-b9415e75419a,2024-09-18 09:23:48.166147,100.150.193.191,13.4037895,-93.259930,4414.88,Electronics,Credit Card,Mobile,North Jenniferfurt,0,Medium,49,1
66,c12898bf-d92a-4965-9cfc-c7d05ac290a5,2024-01-30 12:15:27.413645,144.50.28.128,33.9253095,-69.004539,3764.99,Grocery,Net Banking,Mobile,Grossport,0,Medium,36,1
401,04a921a3-1403-416e-b371-827abfc1d9fa,2024-04-29 02:12:52.286690,18.31.231.111,87.976419,-155.739808,2414.6,Electronics,Credit Card,Mobile,Lake Brian,0,Low,17,1
382,7600beed-24d6-4dfb-85c5-2b5ba941d94a,2024-04-25 19:21:51.993900,53.41.185.169,57.104115,25.645253,3432.41,Grocery,Cash,Mobile,Franklinmouth,0,High,16,1
147,342ce60f-4ca5-453d-857a-adaede1e4909,2024-03-30 15:21:40.270418,105.152.227.163,-19.738569,124.605471,4675.29,Electronics,Net Banking,Tablet,Kaylaburgh,0,Medium,21,1
450,587a536e-2b37-4a10-99f6-b74ebde5bed2,2024-09-04 18:36:50.090639,195.187.163.142,-77.8200565,47.773893,345.59,Travel,Debit Card,Mobile,Lake Tanya,0,Low,38,1
282,e537a5f5-9fe3-4f9d-81b0-24140140cb62,2024-06-28 10:44:03.150356,6.46.39.120,-77.181891,170.727299,3075.64,Fashion,Cash,Mobile,West Davidport,1,Low,33,0
371,008bbbfa-4ab4-4453-9a94-7da4bec27e55,2024-05-05 12:35:50.389666,86.80.104.124,-86.171291,177.144482,2977.92,Fashion,Debit Card,Desktop,Lake Johnview,0,Medium,16,1
43,b71605b2-45d3-4bee-a116-59e87aacc888,2024-02-26 14:23:56.989984,153.178.210.3,-31.1658085,42.609087,302.77,Fashion,Net Banking,Desktop,Charlesburgh,0,Low,48,0
235,4d9f08b1-6974-47d2-8dc2-52492bf86bcc,2024-06-07 10:41:20.071498,49.21.144.97,-31.156223,128.642389,3503.59,Travel,Debit Card,Mobile,West Matthew,0,Medium,19,1
207,65d8a113-b951-4ca3-ad9d-ac719986113e,2024-01-05 14:15:00.548161,48.57.108.114,-82.9757205,108.229063,789.02,Grocery,Debit Card,Tablet,South Justinview,0,Medium,13,1
176,3cbf0e61-ac35-4259-9e0e-b47c236327a0,2024-11-21 12:28:48.981820,153.156.74.117,51.713114,169.687144,2288.27,Travel,UPI,Mobile,Karenburgh,0,Low,11,1
302,f273602a-d024-45eb-8b22-219273c3a8e2,2024-12-14 19:03:53.773824,10.212.178.112,-84.856560,125.152401,1557.77,Fashion,Net Banking,Tablet,New Deborahville,0,High,43,1
121,c8894356-4e81-4a8e-a704-8a882a5bc72d,2024-12-09 03:52:12.220001,39.222.20.127,-20.297960,-94.335109,2831.46,Grocery,Net Banking,Mobile,New Lindatown,0,High,47,1
477,c30894e2-9ba4-4bf4-820c-f8d429515374,2024-10-22 00:38:14.963069,128.250.201.220,73.046378,53.711607,2504.85,Grocery,UPI,Mobile,West Michelle,0,Low,40,1
225,afb09bfb-d4a5-4806-94bd-9af119fcefc0,2024-04-21 11:15:45.029112,94.7.15.131,1.691305,168.639926,4332.21,Electronics,Cash,Mobile,East David,0,Medium,29,1
209,d87825b1-abb3-47fa-a2a1-65080e0c5447,2024-05-02 17:26:13.176571,103.254.212.136,70.674171,74.454003,2740.29,Grocery,Credit Card,Desktop,New Paulport,0,Medium,2,1
39,77bbf2c3-3c54-4766-a5ac-fdfee5eb3cba,2024-09-24 10:41:35.789582,222.190.137.88,-41.6625545,17.459119,1845.05,Electronics,UPI,Mobile,South Christopher,0,Low,22,1
164,1d679e09-af45-4335-8915-2bae236b614c,2024-04-23 06:46:40.815441,112.101.161.118,-88.015125,-72.787530,3192.99,Grocery,UPI,Mobile,West Stephanie,0,Low,36,1
102,6a6c3676-ced0-4d04-a9a8-8fa2934c5afd,2024-04-05 03:51:24.273981,178.38.23.46,-38.7706075,-53.356841,3704.35,Electronics,Cash,Mobile,North Michaelchester,0,Medium,46,0
26,4a69fe22-9c35-4c63-ba0f-b9af80ce9b87,2024-12-11 18:42:13.762568,185.162.231.127,-47.6185295,-104.292804,3880.47,Travel,UPI,Tablet,Douglasborough,0,Low,43,0
138,e221409e-4d79-4d03-9e32-4a39163fde2b,2024-03-15 08:52:41.464901,129.224.239.24,-34.609658,164.687790,2543.38,Grocery,Debit Card,Tablet,Heatherville,0,Low,4,1
430,d22a7420-5b14-48b2-9379-99333f2bef64,2024-05-13 11:32:30.213208,56.68.53.129,25.991764,86.362794,2732.96,Travel,Cash,Desktop,East Richardchester,1,Low,4,0
258,321cb6ee-b4b2-441d-a82d-ec69e1b4fa92,2024-04-25 03:55:46.352178,185.165.188.27,-2.806457,-89.395302,916.49,Travel,Cash,Tablet,New Kari,0,Low,4,1
161,e1a052a4-23a2-4c8d-b669-3de622bb6fc1,2024-04-23 21:56:15.436404,116.240.209.66,47.3086475,174.307324,3070.71,Fashion,Cash,Mobile,Jessicamouth,0,Medium,8,1
329,3633acef-9170-4658-9cc2-46a8c322b282,2024-09-06 11:14:44.094782,154.1.78.161,5.3714025,55.217087,4075.55,Grocery,Cash,Mobile,Stewartbury,0,Medium,10,0
303,58b5eaaf-38a0-499b-a42c-838bff9f320d,2024-03-02 18:18:48.987121,159.193.182.90,-89.9668985,28.070865,1716.99,Food,Net Banking,Mobile,Adamchester,0,Low,9,1
266,323f54b5-24c7-4676-969d-16c349d62900,2024-11-21 16:57:22.785353,204.156.65.135,-3.1706125,-29.198452,954.19,Electronics,Credit Card,Desktop,East Kylemouth,0,Medium,27,1
446,e22e1298-0222-4da6-b451-bb5980c7008f,2024-11-27 15:10:17.905521,208.119.17.39,-61.263625,34.683693,1950.8,Fashion,Cash,Mobile,East Tyler,0,Medium,29,1
121,a696fd80-3087-4dfe-b568-efe5055bf87e,2024-04-04 08:48:41.476719,70.138.131.178,-85.5665385,5.892369,133.25,Electronics,Debit Card,Mobile,South Stacy,0,Low,50,1
471,d235c850-3375-4c7d-a599-0354a0e7b1a5,2024-11-21 08:04:14.691146,205.86.73.40,34.677283,-97.973174,4803.04,Travel,Cash,Desktop,East Rhondafurt,0,Low,28,1
409,af2886ff-42f1-4d3e-b253-ee21f27c15df,2024-04-19 18:21:47.009548,56.205.31.155,40.5799045,44.508080,4693.06,Food,Net Banking,Mobile,Carrchester,0,Medium,10,1
131,63ce7e7f-4e47-42d5-a8bb-bef57a905c14,2024-06-16 22:37:39.680992,169.242.249.135,13.7236625,139.899013,3829.5,Grocery,Cash,Mobile,Fletchertown,0,High,39,1
122,b0e01766-16c8-47e9-89b6-b6cee46eead9,2024-03-22 10:42:57.892508,119.207.156.121,75.100980,121.153702,931.47,Grocery,Credit Card,Tablet,Port Cody,0,Low,1,1
304,a4175c6a-2bc7-4ed9-804c-788e73c3cf51,2024-11-28 20:12:54.757621,158.249.10.94,-57.619765,143.747703,4470.0,Fashion,UPI,Tablet,Jonesport,0,Medium,38,1
312,8a41ea74-db6b-450e-9811-df179f82e561,2024-05-03 06:27:23.372666,61.107.18.221,5.2104755,46.811682,433.46,Grocery,Net Banking,Tablet,South Joanneborough,0,Medium,33,1
164,f2d40f6e-954a-4836-887d-4bfc8b72f906,2024-04-24 07:34:50.059566,153.126.51.111,-82.1484985,44.804568,2319.64,Travel,Credit Card,Desktop,Port Eric,0,Medium,14,0
500,503a06d1-90f9-43ee-b55a-fafd807145cc,2024-09-05 23:58:43.178169,69.106.144.106,-87.1080415,123.659415,4948.62,Travel,UPI,Desktop,Reyesstad,0,Low,47,1
4,e15d95a4-9ee2-4f90-ab72-f5ff9d717fd1,2024-03-07 13:33:38.025238,190.117.28.18,51.687715,141.636477,2675.3,Fashion,Debit Card,Tablet,New Williamton,0,Low,10,1
482,30f4795e-03d2-4f9d-9186-36476c6e6f35,2024-01-20 05:11:08.324048,142.62.163.177,-13.3339965,79.114609,3549.43,Electronics,UPI,Tablet,North Jackberg,0,High,50,1
441,d4d7d845-0646-470a-b66b-186f78002531,2024-10-22 08:19:30.526486,78.255.176.163,51.7777785,155.718942,438.31,Fashion,UPI,Tablet,Daniellemouth,0,Low,8,1
447,18ecf0fd-d220-4cb3-9f45-fbd9b3c568ce,2024-08-31 05:32:54.838373,73.220.18.142,-80.5530125,69.482438,467.13,Travel,Net Banking,Desktop,East James,0,Medium,41,1
336,5f2765cd-3e15-4deb-b464-1facca15ff32,2024-09-14 20:33:56.692972,107.150.196.246,64.711351,110.416497,1422.44,Electronics,Cash,Desktop,Carlosville,0,Medium,40,1
329,c3b8c8cc-a060-4b83-bdb8-6512f512136d,2024-12-13 12:23:22.597521,158.13.217.1,-24.5967055,110.487306,2982.04,Electronics,Net Banking,Desktop,Guzmanmouth,0,High,20,1
283,63d87709-77c0-4355-bdc3-ae998d21a748,2024-12-09 10:48:20.311406,205.64.64.29,-24.0013895,30.185440,243.62,Food,Credit Card,Mobile,Lake Andreaport,0,Low,16,1
40,c537706c-97d9-4bdf-a157-2f3c2eae0ec3,2024-05-14 06:07:23.871542,221.15.43.148,-1.6754705,-124.137605,3353.96,Food,Debit Card,Desktop,Jonathanview,0,High,50,1
252,56bc1b8c-6076-445f-824c-200ccbd6d78c,2024-06-09 23:51:24.419760,99.57.53.17,-48.332168,-167.532303,112.7,Electronics,Debit Card,Mobile,Roseport,0,High,19,1
335,d828504a-f93d-426c-ad1e-73dcad0a451c,2024-07-14 04:22:40.088043,39.229.38.132,67.734635,91.516361,1534.88,Food,Net Banking,Mobile,Thomasburgh,0,High,16,0
71,14423543-8391-4bf4-9715-4233d7cc7ff3,2024-01-23 01:20:08.697168,64.77.32.154,48.974340,-34.140374,1744.98,Travel,Debit Card,Desktop,Lake Jeffery,0,High,47,1
259,e5ff6a47-4a21-4f52-bfea-e3fc1ea0bfd3,2024-01-30 11:45:02.648921,135.111.169.245,-69.743236,159.825171,4483.86,Grocery,Net Banking,Tablet,Garzabury,0,High,41,1
428,a02a88c9-0569-45f0-b1ec-c7cae4900fdc,2024-04-28 06:49:38.620284,93.23.180.22,-14.954969,126.800007,2636.6,Food,UPI,Desktop,Brianport,0,High,34,1
303,df921996-d8ce-43e5-bd32-3031486a4f10,2024-02-29 20:16:14.988542,74.161.63.72,63.110480,119.815165,1069.35,Travel,UPI,Mobile,East Jasminview,0,Low,6,1
36,4381f82a-a65d-4f35-b39b-54b3f9f97a74,2024-09-24 00:58:23.018536,90.50.239.251,-66.7885055,22.811034,2575.4,Electronics,UPI,Desktop,Lake Suzanne,0,Medium,21,1
117,d4b3b023-45e3-44db-adca-8cfdcf14c227,2024-01-21 09:31:39.094005,186.147.0.169,-59.221316,171.534001,2266.41,Travel,Credit Card,Desktop,Hallbury,0,Low,28,1
477,7d7198ea-3220-4a19-9a90-71d581850945,2024-01-05 21:16:47.050811,218.62.140.8,39.5948225,176.874735,4391.8,Food,Cash,Mobile,Charlesbury,0,Low,12,1
248,28a2ea33-ed5c-4bbd-a932-45bb79d015d2,2024-03-02 09:18:08.593421,169.85.168.129,71.3242575,-36.251889,2878.31,Travel,Cash,Mobile,Lake Markstad,0,Medium,49,1
103,88b84a7b-cbcb-4bad-a083-7628ee5d9c00,2024-03-14 16:38:02.099546,59.159.247.122,-27.1140395,-10.981788,3973.34,Electronics,UPI,Tablet,Holmesville,0,Low,31,1
233,c6be8c7d-c991-427a-886a-44de694f6251,2024-04-07 09:56:10.399582,24.202.85.197,38.5436665,-122.882534,1991.88,Food,Cash,Mobile,East Gabrielle,0,High,5,1
205,e6d6a7ef-cad4-4696-8f06-ffeb9ea951ab,2024-02-05 04:46:25.742691,75.96.94.70,72.119159,168.366478,554.6,Grocery,Net Banking,Mobile,West Adriennemouth,0,High,15,1
108,19339e61-d6cc-4fc7-9eeb-3364af6592ca,2024-07-12 00:26:42.693295,9.238.142.78,-75.724631,-129.668163,1983.42,Travel,Credit Card,Desktop,Patrickberg,0,High,47,0
41,5ee60129-bedb-411c-8412-44aa30fa6148,2024-03-28 14:01:10.276334,57.107.231.86,46.733501,-92.485492,3284.31,Electronics,Net Banking,Desktop,North Kristenton,0,Medium,50,1
319,23fd26e2-d95f-4425-9d1a-a21589b0968d,2024-08-30 21:18:08.320333,46.148.95.12,-68.1009245,34.270100,3302.27,Grocery,Credit Card,Desktop,Montoyafurt,0,Medium,19,1
267,185730cd-73f7-4d78-a492-73430c8f814f,2024-05-19 02:36:01.505760,157.164.121.2,51.9155165,159.785376,648.5,Fashion,Credit Card,Tablet,Monicahaven,0,Medium,8,1
93,75ba85df-ca54-4924-afb8-acc3c57f3885,2024-12-01 18:15:13.580464,5.151.14.89,52.7499655,-56.762501,1008.43,Food,UPI,Mobile,Victormouth,0,High,30,1
274,f98ef629-591c-4ed7-8bb3-1dc6bf46a40d,2024-02-01 02:00:49.303734,144.90.90.60,37.3245715,-55.126922,2971.2,Fashion,Cash,Tablet,Lake Angelaburgh,0,Low,1,1
344,f10c3c70-2a23-495a-8464-5b81ff73d1bc,2024-02-03 01:29:13.577146,69.8.59.124,-9.988650,94.434846,1051.05,Grocery,Debit Card,Tablet,West Crystal,0,High,10,1
7,bd4c08f1-d4bc-4af8-97a4-b74cdb12cc0e,2024-04-15 10:06:15.917648,116.98.109.11,-10.6601365,-14.034976,3405.21,Travel,Cash,Desktop,Bradleyside,0,High,11,1
111,258d14fb-4bf2-425c-96b5-1a06a074e732,2024-10-06 00:42:59.898299,1.113.47.108,-9.382901,131.192659,3678.75,Food,Credit Card,Desktop,Port Andrewland,0,High,14,1
397,86a4ef70-6b77-4bb9-b39b-8e04973b0a10,2024-09-09 07:04:06.501870,143.202.164.119,-15.7082275,13.113466,4358.31,Fashion,Cash,Mobile,North Jonathanstad,0,Low,36,1
176,32b73301-162e-477e-aaa7-9e8f16dbaa93,2024-08-08 14:17:46.195820,100.56.189.218,14.404383,29.482558,3513.49,Fashion,Credit Card,Desktop,South Adamville,1,Medium,28,0
395,66e55a0e-b92c-46c7-af6e-60196343808d,2024-07-13 22:13:50.112031,123.79.98.209,-6.568241,109.087780,2177.02,Travel,Credit Card,Tablet,Port Danielle,0,Medium,24,1
395,85af5b2c-996c-4ab8-ae5e-86f907ecc877,2024-06-20 05:43:11.388044,9.34.59.105,47.4090725,-123.309088,4027.71,Travel,Debit Card,Desktop,Andrewsberg,0,Medium,31,1
421,41211a0d-47e1-4d23-87de-a6e439f06399,2024-11-10 04:44:22.829928,87.172.42.171,28.0936765,-103.665307,1620.37,Food,Credit Card,Tablet,Vernonmouth,0,Low,45,1
6,38f1c43d-ca77-4a53-953b-acff2bcf26e5,2024-09-30 11:09:06.817860,44.139.193.57,84.516841,36.757936,4419.0,Grocery,UPI,Desktop,North Jasmine,0,Low,33,1
191,01f2a904-687d-4109-930a-9cdc953956e6,2024-11-28 23:03:11.902182,195.45.157.96,-60.6026135,76.123913,2324.15,Fashion,UPI,Desktop,Port James,1,Medium,5,0
359,10025918-0750-4b17-9fc3-34e4e4ef5ec8,2024-06-02 18:24:00.920770,152.251.204.166,23.676561,102.946503,3390.31,Travel,Net Banking,Desktop,Sanchezmouth,0,Low,46,0
143,8ba8d656-b293-41d1-9991-17fe225945c9,2024-10-05 02:31:54.477437,163.114.135.241,2.8316215,95.735462,2827.36,Travel,UPI,Desktop,Jessicaton,0,High,30,1
486,7b3e8c81-4e02-4c8a-8dde-ca83ce82f8a0,2024-01-14 19:15:19.984034,219.183.203.130,32.566803,-132.565648,3762.84,Food,Net Banking,Desktop,Port Robert,0,High,45,1
171,62544892-58b1-40f0-b61f-2f436365fba8,2024-10-27 05:40:47.157697,134.116.31.213,24.9943005,-10.602563,4486.8,Fashion,Net Banking,Tablet,Pricemouth,0,Medium,50,1
83,c5e73563-7558-4438-95cd-c5c6185a45a4,2024-10-04 17:35:10.286461,69.82.52.91,-58.089323,-104.651116,4696.05,Food,UPI,Desktop,South Andrewhaven,0,Low,12,1
203,b14d63b3-0487-4381-a83a-0affb052e429,2024-04-28 06:44:25.941461,11.17.118.131,8.5754205,125.843745,976.77,Travel,Credit Card,Tablet,Henryshire,0,High,5,0
183,f2bd5848-cdd3-47a2-af8e-3cdeceedd234,2024-11-05 18:51:07.834652,98.182.107.210,-53.1578015,5.325222,1185.97,Travel,Net Banking,Tablet,Fisherstad,0,Low,46,1
245,ea68d969-b65d-42d5-b61f-ab20073d2ca7,2024-10-23 15:38:23.660419,214.0.68.142,3.2054085,146.094919,3645.79,Food,Cash,Tablet,Amandahaven,0,Medium,9,1
99,6e5d85d8-8104-4dbb-90c9-e38e6af45f34,2024-08-23 13:06:14.323139,140.60.67.79,-87.304405,-44.241842,4915.83,Travel,Cash,Desktop,West Stephanie,0,Low,17,1
250,dfccd845-9a58-4a40-97b9-0d7c293aa8c9,2024-08-21 03:28:02.914829,27.244.232.193,-31.777677,-109.788070,1506.13,Travel,Net Banking,Mobile,Lake Hannahland,0,High,39,1
60,e6a986f2-3810-432d-bd8d-99fcb643768a,2024-07-23 05:44:13.893121,1.111.54.127,-87.422676,123.386018,1894.07,Grocery,Credit Card,Mobile,West Adrianbury,0,Low,16,1
219,dfff2a90-d030-4a5e-aeab-83777d6fdb6a,2024-05-27 06:44:26.068604,2.16.71.27,-61.5362445,-16.770413,2721.7,Electronics,UPI,Mobile,West Ryantown,0,Medium,3,1
339,733a0736-5a19-4a42-9587-07b725e6fca5,2024-07-11 02:11:47.017571,66.248.235.205,73.931549,-5.567674,277.9,Food,Debit Card,Tablet,East Evelynmouth,0,Low,31,1
440,01c6a04b-9049-4d0c-9a13-b77ebc4692d2,2024-04-05 00:42:56.471262,96.139.67.169,69.686668,128.889209,989.64,Food,Debit Card,Desktop,New Kathyhaven,0,Low,40,1
325,87d76cee-4447-473c-a182-1eaa6b8380c6,2024-09-21 05:36:28.411068,97.16.141.45,19.6744645,135.009109,4065.62,Food,Net Banking,Desktop,Millerborough,0,High,14,1
166,abf90b3d-71f0-4e38-b41d-e4df638bd573,2024-12-04 16:56:34.097884,222.146.197.78,32.861282,-9.124612,4574.16,Travel,Credit Card,Desktop,New Robert,0,Medium,24,1
163,b4e4129e-920f-4353-ae5b-af1dec459b9e,2024-04-14 19:27:54.535452,139.131.207.179,13.275210,154.354166,48.37,Food,UPI,Tablet,West Melissaside,0,Medium,23,1
363,ecd5b43b-764e-4b85-9d36-8154a1eca3b2,2024-07-08 03:34:21.158992,184.121.24.9,-64.152566,-105.772966,3807.48,Food,Debit Card,Desktop,Markburgh,0,Medium,25,1
388,d2945919-c093-47bb-b1d4-ee82cb802b67,2024-06-14 11:31:25.122150,62.61.6.66,0.689560,1.445104,590.41,Travel,Credit Card,Mobile,West Russellview,0,Medium,23,1
