User_ID,Transaction_ID,Date_Time,IP_Address,Latitude,Longitude,Location_City,Amount,Payment_Method,Device,Merchant_Category,Suspicious
1,349a6672-a1f7-455f-b8a3-56e11e1e0f94,2024-12-05 02:22:45,217.231.183.23,-58.242259,13.497770,Williamstad,5456.55,Credit Card,Tablet,food,1
1,18aedd1d-54a9-48e2-9669-067738430173,2024-09-11 04:19:20,198.242.209.68,2.0516665,-22.710433,West Antonio,3832.51,Debit Card,Tablet,grocery,1
1,038201ef-a792-43aa-a70a-63d5a452df08,2024-06-27 21:42:16,21.207.222.100,-3.0100925,128.338261,South Jerry,9239.47,UPI,Mobile,food,0
1,1f872435-d19e-4f71-b801-973e5b476040,2024-08-02 13:01:16,44.15.222.204,54.5826025,-16.964043,North Kristy,5422.09,Credit Card,Tablet,entertainment,1
1,563d3ff6-f7c0-4d0c-84c5-7012605b1c09,2024-01-09 09:41:51,18.69.58.48,22.1116325,-85.989985,South Cynthialand,4838.54,UPI,Mobile,grocery,1
1,5ab0cf9b-94de-49eb-ad1b-bfae0d3a29ae,2024-05-25 21:01:54,117.105.209.58,49.996022,74.719202,Paigemouth,3129.71,Net Banking,Mobile,food,0
1,2a6f8bd2-7175-4203-b0c9-d269e7ea520b,2024-08-17 13:15:32,152.87.186.76,-31.5224195,-161.167835,Vincentmouth,2366.79,UPI,Desktop,food,0
1,c3349e97-692b-4fdc-8aa2-4ea002956658,2024-05-25 02:30:22,104.88.193.94,-73.564466,88.532585,Timothybury,508.31,UPI,Desktop,entertainment,0
1,913afba3-26f7-4e89-8935-0d13f34a1e82,2024-09-30 14:42:16,63.223.247.155,-11.8440425,44.344885,West Katrina,311.97,Credit Card,Desktop,fashion,1
1,72d4a24d-5665-4395-94bc-5c59db817a4a,2024-04-30 17:35:17,63.246.69.98,61.501875,-108.952671,Nicoleville,1423.95,Net Banking,Mobile,food,0
1,58295b6b-9218-4a5a-a8f4-e075d1cc72fc,2024-01-31 09:48:11,121.157.3.220,47.2597155,-51.518312,Allenfurt,7581.16,PayPal,Mobile,electronics,1
1,8fd0b714-1bde-4bee-9568-e2fb682b3a13,2024-08-24 18:39:23,103.32.161.216,-69.556179,10.875900,Lake Michaelbury,3531.87,Debit Card,Desktop,food,1
1,fefcca87-5971-4dbf-b6a0-4e6557c2bffc,2024-10-07 09:50:20,4.35.177.25,49.679846,-2.837319,West Carlyview,4547.59,Net Banking,Tablet,fashion,1
1,7c22cfe5-fdce-4364-aace-f12e67b7c298,2024-07-13 05:21:51,171.195.237.79,-60.7904315,-87.601407,Howardport,9412.43,Debit Card,Tablet,electronics,1
1,d3ed3d63-59b6-4a72-88e0-ca3788908f9c,2024-08-21 21:20:44,40.32.159.165,-79.197261,88.783063,New Ryan,9865.15,PayPal,Tablet,electronics,1
1,a77925b6-af6c-421f-9366-91d0eddbca78,2024-10-26 23:29:19,6.172.90.178,-25.741051,98.196241,Lake Donnaview,9850.6,Credit Card,Desktop,entertainment,0
1,efc49a11-004e-411c-a14e-88034a4fe001,2024-04-01 10:27:40,182.242.136.40,-47.074252,-122.404077,Port Lisatown,9581.13,Net Banking,Desktop,fashion,0
1,5a966ab4-ccc6-47d2-9fe0-18435c597eaf,2024-04-13 17:23:46,141.164.103.146,-43.375251,-24.169794,Micheleberg,7601.7,Net Banking,Mobile,food,0
1,4ff102b6-3963-42ac-9ac0-d0d7d0ac75fc,2024-02-06 23:09:34,137.49.162.231,87.262683,57.331872,Port Cassandrachester,466.52,Net Banking,Tablet,entertainment,1
1,1f05aeac-1cbd-4fbe-ab58-d9d1b22c0490,2024-01-17 14:44:16,117.43.110.43,55.3609905,92.075952,Wilcoxtown,3080.08,Credit Card,Desktop,fashion,0
1,b8989584-b370-4d05-9936-b21da4118517,2024-05-16 06:53:57,71.39.195.96,-32.674954,115.593316,Hessbury,1001.79,PayPal,Mobile,grocery,1
1,60097dae-662a-40c1-a4f6-f7553e0ea76b,2024-02-23 23:14:18,60.247.36.252,10.8517565,-167.010278,Grayburgh,4157.33,Debit Card,Desktop,fashion,1
1,efb8dfc8-b42a-4736-a70f-86a2f90752d8,2024-06-26 17:32:22,34.17.10.14,-61.612318,-125.622603,Lake Caleb,7416.52,UPI,Desktop,entertainment,1
1,2d580036-0e53-4163-b158-7cb25ef2fb8d,2024-08-04 13:53:38,109.251.87.109,73.178792,7.679375,Kimberlyberg,1196.66,PayPal,Desktop,food,0
1,2c52ddd1-e761-44a2-83f3-97f2164e0652,2024-12-01 11:35:29,143.39.55.55,-0.744428,-161.412390,West Michaelberg,1110.41,PayPal,Desktop,electronics,0
1,650dc3da-c425-4e6d-b6db-0333a021c0e8,2024-10-06 02:04:11,197.79.32.37,76.0025295,-59.512096,Briggsberg,593.49,PayPal,Desktop,entertainment,1
1,0045b99a-639c-45da-b0d8-479ef452d929,2024-10-01 20:09:55,13.134.20.203,56.1193695,-30.556434,New Mark,6259.66,Net Banking,Tablet,food,1
1,e679c639-2a42-41e9-aab0-631b27c281ec,2024-01-15 03:04:11,11.212.106.228,42.1783345,173.283467,Amychester,6603.25,Debit Card,Desktop,electronics,1
1,9cc94b9e-392c-421d-a82a-56c274a2acef,2024-07-28 07:42:14,60.228.27.173,71.847313,-0.895207,Ericaland,6452.57,Net Banking,Mobile,food,1
1,fc4f0ed9-42fa-4e16-8718-0c77d54a7ff2,2024-07-03 16:58:18,186.211.26.23,-67.786280,-30.488314,Rossberg,6263.97,Credit Card,Mobile,food,1
1,538409a6-8a79-4ca2-953b-b9e2775809c0,2024-11-10 21:18:34,78.80.183.75,-8.043439,31.575090,Paulborough,8062.5,Credit Card,Tablet,grocery,0
1,d698b735-e6bf-4d82-bc7a-036b969084b6,2024-03-09 14:26:11,34.182.196.150,-17.8728785,-176.417363,West Cynthia,6596.63,Debit Card,Tablet,entertainment,1
1,9cac741b-62cf-4f2d-9613-59b537aace2b,2024-06-27 16:07:50,184.99.89.201,22.579664,-70.075982,Grahamberg,2048.91,Debit Card,Tablet,fashion,0
1,f4c27e01-00b9-4cb7-986b-fcd47e9a9c46,2024-01-27 13:10:57,94.237.39.202,-86.895514,25.754807,East Ashley,4146.55,Credit Card,Mobile,electronics,0
1,46fecf66-8798-494d-b267-dd32698f0b17,2024-07-23 05:40:42,174.162.222.117,84.1663315,-18.670026,North Priscillahaven,9983.0,Net Banking,Desktop,food,0
1,e60284a0-c01d-4af6-9f10-a6892c1ed234,2024-10-20 17:15:06,150.71.67.3,2.291865,111.403802,Travisview,6454.67,Debit Card,Tablet,food,0
1,2b8a59ed-45b2-4e92-9ca0-00e49d4960fc,2024-12-09 00:57:13,36.198.98.185,-11.761187,-48.433602,Ayersmouth,5815.14,Credit Card,Desktop,food,0
1,03e58df1-f1f9-4731-a759-faf59a71a449,2024-06-04 20:00:37,49.239.146.145,-11.680522,138.869718,Garrisonton,7104.86,PayPal,Mobile,fashion,0
1,99f6a44c-ba59-42a7-996c-f091af81c8a5,2024-11-23 05:04:04,101.102.31.17,-59.5484395,10.794859,Bethport,8161.59,UPI,Desktop,entertainment,1
1,10f94e99-c1e1-4717-92fc-8235fd3df19c,2024-12-05 20:03:21,194.132.139.103,-19.0280355,-148.586474,Kristentown,2310.61,Net Banking,Desktop,fashion,1
1,028f5986-64da-4ea9-939f-811230b50a32,2024-05-20 18:07:59,44.161.80.151,-79.256416,100.078942,Georgehaven,4278.73,Credit Card,Mobile,fashion,0
1,926928aa-a274-45c2-9c31-a62f979d7771,2024-07-04 16:38:46,135.142.69.229,-31.711361,-166.355877,Perryland,2886.56,PayPal,Tablet,food,1
1,58204400-ace7-4977-be99-3ddf8c12ccc7,2024-04-30 12:37:26,106.24.146.202,71.9489305,71.272261,Ellismouth,9792.73,Debit Card,Desktop,fashion,0
1,dd906284-36e7-4c16-8d6c-d26f23f5fe8c,2024-10-07 15:02:22,166.138.96.6,-24.062749,-158.771637,North Rachelbury,6544.58,Net Banking,Tablet,grocery,1
1,8c86e3dc-c700-4ac6-97aa-f845c72b608f,2024-02-01 22:54:56,55.59.80.128,-6.244265,-15.078278,Lake Kristyberg,2564.31,Debit Card,Desktop,entertainment,1
1,05ff834b-1388-4013-8b06-48a55cd8c616,2024-04-26 13:25:08,210.81.138.212,-45.489318,-102.096187,West Nathan,6764.68,Credit Card,Tablet,entertainment,0
1,589e006d-6d94-46e2-a727-59d117e3326f,2024-06-25 03:10:20,111.22.74.95,66.4600785,-174.792046,New Clayton,5896.17,Credit Card,Mobile,fashion,0
1,2fe2af6c-6357-4a6c-a20c-e6a53d566b93,2024-05-18 03:52:18,57.5.146.14,29.9723995,171.601784,West Colin,3145.18,Credit Card,Desktop,grocery,0
1,ee97765b-182d-47cf-9b18-4c4cb7b33380,2024-10-08 02:46:54,26.235.212.69,-8.0944895,53.211240,New Russellfurt,4599.71,Net Banking,Mobile,entertainment,1
1,d56f2c66-3e55-4c8b-ba71-0d89da67491a,2024-05-29 13:21:42,160.31.242.233,84.3671395,80.578615,Jasonfurt,5475.3,Net Banking,Desktop,grocery,1
1,b80e466f-29c1-408e-8fb4-21da2a20123d,2024-07-25 15:55:02,67.131.58.247,-36.216460,3.648406,Debrahaven,1846.39,Debit Card,Mobile,grocery,1
1,70d91fd8-d02f-40fc-a5ff-d58ae1c96e9d,2024-02-01 13:25:28,74.42.190.7,25.977855,7.488858,East Alyssa,3668.35,Net Banking,Desktop,fashion,1
1,4715f1c1-321e-45e5-b0fb-c644cb84a1be,2024-12-14 19:13:36,86.80.151.205,-17.805297,164.294270,Cherryside,8181.41,Credit Card,Mobile,food,0
1,584dea28-3ce6-4368-955e-a36f9421b8cd,2024-11-15 11:23:05,93.229.216.157,87.3142435,86.662775,Abbottfurt,3040.24,Debit Card,Mobile,food,0
1,d6763ee8-e532-43fa-80cd-bc7bbd316460,2024-01-21 15:15:18,210.68.53.79,65.2580555,-113.616431,South Roberthaven,1559.42,PayPal,Tablet,grocery,1
1,266ad257-9832-4b41-a4af-c2b1cb312c8b,2024-11-28 04:28:26,54.128.4.137,-37.298230,-61.511979,Howardburgh,8015.89,PayPal,Mobile,electronics,0
1,f3a343fb-7fcf-4c8b-8e13-36babaa24e45,2024-11-08 14:53:53,13.30.26.64,-33.915102,135.567072,Port Michelehaven,4700.89,PayPal,Tablet,grocery,1
1,d8a408ab-8893-40b9-841b-f5b0751526b2,2024-01-10 16:37:39,72.52.148.151,-67.0768285,97.121178,Port Kimberlyshire,6352.9,Net Banking,Desktop,electronics,0
1,2fe26964-7efa-49e0-8001-40099b0fad7c,2024-06-27 06:02:19,87.175.110.70,-56.1410885,-97.126188,West Mirandafurt,2808.4,Credit Card,Tablet,electronics,0
1,fa6bbb75-0a14-4102-b5e3-65e92300979c,2024-08-04 01:04:16,24.52.131.109,-73.1062415,-106.164701,Lake Timothyside,5858.71,UPI,Desktop,electronics,1
1,8b3b1292-741e-4f89-80ee-a3cae71d9201,2024-07-18 02:56:05,146.81.43.22,33.674266,38.364729,Port Ashley,5613.97,PayPal,Tablet,entertainment,1
1,e38674b3-2f7c-4da7-8207-c4c67bd4b68a,2024-06-19 09:11:31,156.58.243.106,38.3024445,164.495997,Port Janice,9511.9,PayPal,Mobile,entertainment,1
1,dbb93f68-7346-4b22-a2b4-b443ae1e11dd,2024-06-23 00:39:46,104.113.19.252,-57.403415,-175.993317,Lowemouth,6688.18,Debit Card,Desktop,fashion,0
1,21b7acfe-8d27-405e-ac90-c7ad84fb078f,2024-10-27 12:03:09,10.187.25.42,67.0964215,179.118681,West Erin,6387.67,Credit Card,Mobile,food,0
1,93b7c03c-d501-4b63-bc56-0b53225a7fcc,2024-10-10 19:11:17,212.197.48.69,68.7158325,-165.247605,Michelleshire,1642.8,Net Banking,Tablet,food,1
1,fb731a9b-fad6-490d-a474-5e9e2e6adbeb,2024-01-15 02:38:04,140.36.225.53,63.322434,-97.215183,Port Christineton,213.06,UPI,Tablet,electronics,1
1,51c1fe98-f6e6-40d5-b0f1-b24e71c46829,2024-10-29 00:03:39,121.29.27.249,-48.595369,-134.324920,Byrdshire,4998.92,Net Banking,Desktop,food,0
1,e0d7699e-dba8-432f-b15b-95ce066e1899,2024-03-28 06:07:14,19.97.214.129,-37.5364635,-133.394397,Brianshire,8672.73,Credit Card,Desktop,entertainment,1
1,f203e183-15d4-46ea-a16f-1e5d685239ec,2024-12-04 19:34:52,67.213.234.48,58.171349,101.817582,New Brianna,8873.4,UPI,Tablet,food,1
1,063530b1-ecfd-4f59-805f-15a936fa63ac,2024-04-08 22:52:37,46.6.84.229,-17.179062,-20.898105,West Jeremy,9097.0,UPI,Mobile,fashion,0
1,97ca28f7-c7d9-49d1-a0cd-fa258ee4f6ea,2024-09-20 11:12:47,110.149.201.7,-9.725763,-56.289624,West Jennifershire,1756.44,Credit Card,Tablet,food,1
1,c93be45d-dd0b-493c-9044-eb1f39d39b72,2024-03-12 22:52:08,207.190.235.112,-54.9365005,-100.232747,South Brittany,4975.17,PayPal,Mobile,entertainment,1
1,37c3a749-0921-47f5-9984-6f99d258f1ca,2024-10-09 19:42:43,118.158.25.151,-38.127092,-120.732375,Bobbyland,9066.77,UPI,Mobile,entertainment,0
1,7d02461b-5003-4551-879f-4aae8ec1cace,2024-11-26 09:15:09,81.178.124.231,-74.988397,-149.901627,Tylerborough,7146.83,PayPal,Tablet,fashion,1
1,ca2cbfbe-6d12-471d-8729-23d6ae7019fd,2024-07-05 20:10:49,122.15.175.23,-30.7470165,-165.262950,East Andrewtown,5783.64,PayPal,Tablet,electronics,1
1,04cb340c-04a1-4f20-83e3-202d00412aa9,2024-03-30 15:57:41,19.164.198.183,61.0269295,-146.427544,North Amyshire,2044.53,Credit Card,Desktop,food,0
1,e85ccd4d-1de7-4367-a4e6-eaadabc5ceae,2024-07-21 20:52:59,152.245.242.121,18.0393905,79.417793,South Laurie,6515.29,Debit Card,Desktop,grocery,0
1,1b32030e-bcc3-401a-935b-513c5a1bdc94,2024-09-22 01:25:08,78.98.223.109,-53.3612685,-162.123139,East Bethanyton,8190.7,Net Banking,Mobile,entertainment,1
1,62c08a32-6fd2-44e8-8715-122375c8b97d,2024-02-07 02:18:37,10.68.255.46,42.379602,-161.777726,Emmastad,9682.59,Credit Card,Tablet,entertainment,0
1,a3c1a2e9-eb75-4954-b198-d20eb2746b6d,2024-09-21 15:18:02,131.82.119.17,-83.937230,-24.974588,Matthewfort,4476.43,UPI,Desktop,electronics,1
1,1a9dd193-dd87-47a8-b938-304ab7978390,2024-09-17 16:26:26,56.24.149.251,-34.0634505,143.503296,Mitchellstad,8278.94,Credit Card,Mobile,fashion,1
1,9f581a89-a5c9-4623-8468-7e70cc7b1c1b,2024-07-29 03:11:13,145.171.0.183,17.390861,-97.631854,Lake Richard,8947.54,Net Banking,Tablet,fashion,0
1,96258cf1-5222-4e5c-a5cb-b3e57c3f381e,2024-11-14 00:45:30,175.5.76.250,32.703677,-50.468161,Markhaven,245.98,PayPal,Tablet,entertainment,0
1,258bbe1b-6c40-4397-ac6e-a1fb637f56a6,2024-04-22 04:23:41,87.217.216.42,-80.4460775,-2.479665,Emilymouth,7813.3,PayPal,Desktop,electronics,1
1,74bafbfe-8f06-452a-bc6b-a2b3c276f1b6,2024-03-13 02:17:36,33.133.178.249,-55.744960,-6.785688,Donaldchester,9145.6,Net Banking,Mobile,entertainment,1
1,fccea549-c0f6-49c2-af00-8022a96a0319,2024-01-01 00:56:43,79.234.223.175,66.435038,120.484991,Donbury,9706.19,PayPal,Tablet,grocery,0
1,97dc3fae-0404-4a64-a52c-874639e694db,2024-06-20 06:24:00,53.135.36.212,58.594577,-78.591462,Aprilville,9208.06,PayPal,Mobile,electronics,0
1,cfc4c280-3d9a-4c78-a70a-fadbe1293fb5,2024-04-01 14:03:51,3.72.168.253,-89.495461,-62.317691,Michaelfort,8592.61,Credit Card,Tablet,fashion,0
1,fdfdd1a3-eaba-49fd-97ae-db1d774b894a,2024-08-29 17:41:34,121.150.206.4,45.589267,-58.141999,Port Kevinberg,4901.16,Debit Card,Mobile,electronics,0
1,c39308a1-076e-4a28-bfc5-c0f24ec6b85b,2024-02-29 10:17:58,160.150.19.38,-46.9310205,-147.051390,Johnsontown,6854.02,UPI,Tablet,food,0
1,e4b6ceaa-01c1-445b-9630-8751bf5a4ee8,2024-01-27 18:19:01,88.119.195.59,-17.039843,-52.757290,South Joseph,8134.2,Debit Card,Tablet,electronics,0
1,cd0110f4-d8b2-4ca2-a8af-f1ca3c34fcf6,2024-01-13 20:02:22,168.153.72.154,-4.4320505,-137.614460,Williamsborough,1510.42,Debit Card,Tablet,grocery,0
1,e4f4f0bd-9b58-4959-a0f5-e16db542fae6,2024-08-27 14:17:40,78.51.30.101,-18.937964,88.569186,North Christopher,1807.38,UPI,Mobile,entertainment,0
1,dc60c5a0-1596-45a3-8d39-ca60f64af214,2024-05-20 13:59:29,195.17.54.20,86.0918115,-160.717145,Scottland,9952.98,Debit Card,Tablet,electronics,0
1,b9d297fe-180e-4472-9348-762a070061b2,2024-11-19 00:52:04,67.103.145.102,27.904779,-120.772093,New Christinatown,233.63,UPI,Tablet,entertainment,0
1,d1c31d8f-8289-4d95-960d-1107e32acc09,2024-03-03 08:35:51,103.6.191.68,-67.9409535,-136.312307,Hallberg,339.18,PayPal,Tablet,food,1
1,9c6f7ab8-8555-4d9e-a4b0-8c572e3121b8,2024-04-02 20:35:31,162.55.146.112,3.051717,135.813874,Harrellfurt,2027.63,Debit Card,Tablet,fashion,1
1,6cac853d-82f7-4ba2-9455-e9b80d370d05,2024-04-14 16:15:55,22.180.109.109,-10.3974305,42.818368,Lake Victoriastad,5230.9,PayPal,Tablet,grocery,0
1,d41f40f4-9a7f-4d64-a398-ae64fbc970e2,2024-05-27 03:32:12,86.35.105.103,-27.3923795,67.403887,Smithtown,3092.26,PayPal,Mobile,grocery,0
1,ad8db07d-ab71-477f-ba65-c54e4c96560f,2024-06-23 03:06:20,207.7.247.61,-77.6465235,31.941186,Lake Willie,9614.46,UPI,Mobile,food,1
1,680a2554-01a3-4740-9b4c-6aaf2ad5b728,2024-11-05 14:54:08,168.8.139.175,56.278279,-72.439084,Donnaland,597.09,Credit Card,Tablet,food,1
1,eb823c81-d92c-46a3-96d1-5b23de4794b1,2024-11-28 07:12:29,128.129.239.63,-75.115537,-88.097229,Jamesside,2784.67,Net Banking,Tablet,food,0
1,ce8ab6be-5cb1-450a-909b-5b55eb159985,2024-07-22 22:53:29,77.18.142.85,63.7955965,-134.415403,New Nathanielburgh,3832.27,UPI,Tablet,fashion,0
1,f166b663-4697-4b7a-9a6a-2338314f1a3e,2024-02-19 21:32:43,126.86.112.137,35.0974345,-28.373697,Nicolefurt,7742.36,UPI,Tablet,fashion,0
1,a41e7660-016b-407c-a63b-741a78b0254b,2024-01-23 11:50:19,163.202.162.2,-2.047333,27.054543,East Joshua,9864.41,UPI,Desktop,electronics,1
1,27eec0aa-ffe7-4019-9e3b-478d9f285960,2024-03-28 10:44:22,99.54.69.124,-62.620683,-136.949493,Port Curtis,1577.12,Credit Card,Desktop,fashion,0
1,70aa8ed3-7b44-4bc1-83d3-dd8c9cbc9b98,2024-09-28 17:20:36,56.187.145.126,27.3255225,110.509400,East Brookeside,6782.49,Credit Card,Mobile,fashion,1
1,19332ecf-51f9-4819-9a1b-b4fc8b36900a,2024-02-27 02:53:31,152.141.36.113,31.666107,-38.682860,Burnettshire,7803.56,Debit Card,Desktop,entertainment,0
1,702d902e-ddb8-41a1-93b9-bb4bd7660c87,2024-01-17 00:40:17,52.180.67.78,51.8434385,-143.363242,West Donald,5926.59,PayPal,Mobile,grocery,0
1,1f4e71aa-ab5a-4c71-ae29-0affe9193102,2024-02-23 07:31:24,28.105.236.125,77.599558,-172.611616,Rhondaberg,2167.64,Debit Card,Tablet,food,0
1,8150d0eb-d12a-42d2-8a6c-6a805acb0256,2024-07-12 11:05:56,68.142.208.69,14.246510,7.562509,Michaelchester,5881.71,Credit Card,Tablet,electronics,1
1,5f3c13a8-577b-4aa8-b72d-07bbf35eea64,2024-12-01 04:21:43,94.103.57.40,-82.414463,-134.336075,East Robert,1562.8,Net Banking,Mobile,fashion,0
1,52efed88-e69a-42e1-883f-80d612694b24,2024-03-09 20:38:29,97.155.44.150,52.2942885,108.172481,Jilltown,4359.59,PayPal,Mobile,electronics,1
1,8787f272-ede8-4c4b-b983-232c45238514,2024-11-01 04:19:23,24.12.251.196,64.426257,-87.257766,East Anitafort,7091.09,Credit Card,Tablet,electronics,1
1,0355ab98-53a1-4c5c-a35b-08e186b5a09c,2024-07-28 18:44:09,204.190.27.94,39.931651,-175.061597,Stephaniemouth,2755.6,PayPal,Mobile,electronics,1
1,b98324cf-122b-4d6e-a893-a29216639a16,2024-07-31 19:35:05,221.139.105.49,82.299673,-78.959757,Lake Erinberg,7899.57,Credit Card,Desktop,food,1
1,ba40bb70-3d02-4a81-a7df-3c0bb2719a7e,2024-01-06 03:12:13,88.153.228.27,-67.170159,111.982790,South Sarahburgh,5401.38,PayPal,Mobile,grocery,1
1,024e0c29-da8e-4aa7-a32d-9f48874518b4,2024-09-21 18:49:21,151.172.72.39,9.176601,114.892542,Johnsonmouth,5667.78,Debit Card,Desktop,electronics,0
1,6c12b5ed-f6f7-4925-9821-7a476a4480a1,2024-02-17 16:46:06,97.235.98.101,82.029946,-41.645924,East Trevorton,1378.49,Debit Card,Tablet,entertainment,0
1,152bfc03-2d3c-4c0c-8e32-4b5a95037c24,2024-07-16 01:11:03,154.45.254.85,-63.661397,-145.299744,Port Lisa,2856.47,Net Banking,Tablet,food,1
1,d1e2b26c-9110-496a-80f0-0ad025fac2b6,2024-09-19 21:29:04,216.120.134.219,-16.835303,-97.667983,Lake Robert,4537.38,Net Banking,Mobile,electronics,1
1,81d4abf2-7ad7-46de-a32d-18a83f45a469,2024-01-10 17:50:08,33.198.79.47,-44.3038605,-74.608995,New Joshuabury,9394.48,UPI,Mobile,food,1
1,342880b8-4279-49cd-b8da-a28d7e3b8963,2024-12-02 13:22:08,13.112.132.209,-26.1694665,149.949996,Lake Jillville,1558.65,UPI,Mobile,electronics,1
1,3dad5d3e-33e7-4777-846e-f2038b0e1d8b,2024-03-18 06:53:27,94.161.108.91,-30.6525515,80.237753,North Debbie,2059.18,UPI,Desktop,food,0
1,84a58de4-bbdb-4d26-b40b-827a9c39a595,2024-09-11 08:07:46,187.132.156.146,-69.474394,142.317605,New Jeffreyport,6150.01,Net Banking,Tablet,entertainment,1
1,b7740da4-88b4-4d01-b387-5fce85adffca,2024-11-13 23:06:30,105.44.122.9,-41.9094175,126.633043,North Brooke,5462.18,UPI,Mobile,grocery,1
1,bc9d6418-b1ef-4a29-b295-7d3378be3233,2024-01-08 15:01:19,104.189.62.33,41.136981,-139.020718,Jamesmouth,4471.69,UPI,Mobile,electronics,0
1,a7224fdb-8bb0-45f6-863a-198b773e12a4,2024-01-15 03:42:51,141.178.74.236,9.791308,170.326294,South Alice,8533.83,UPI,Mobile,electronics,1
1,e180f717-dbc5-444f-aaa4-573af5a2b1c3,2024-01-05 11:18:51,93.35.206.23,-38.907550,147.954467,West Laura,1193.89,UPI,Tablet,grocery,0
1,72d978e2-0e4b-456c-b1b3-98227f61735e,2024-01-01 17:03:23,86.23.141.99,-71.820697,24.698692,Port Austinton,1038.63,Debit Card,Desktop,fashion,1
1,52bfeaa2-76b2-43a4-a34c-71216850f520,2024-08-28 14:26:58,208.151.249.57,21.5960065,138.893349,Williamschester,400.53,Debit Card,Tablet,food,0
1,27b4cf1f-2aba-4b4c-a9a1-5fb512770d56,2024-05-19 20:57:58,35.47.160.251,-86.2336345,144.197736,Lake James,8536.34,PayPal,Tablet,grocery,0
1,3224cc6a-bbc9-48ee-a1aa-2bd19248e9fe,2024-05-14 22:48:57,6.120.98.54,-5.4218935,66.266706,North Charlesfort,7104.13,PayPal,Mobile,entertainment,1
1,daeb7dad-2209-4b53-90f9-597e10acc951,2024-06-25 08:34:03,182.160.95.69,-74.593817,-93.053966,New Jeffrey,5196.33,Debit Card,Desktop,entertainment,1
1,c09eb8bc-0c1d-4dac-afe5-a8667758ee96,2024-12-04 10:32:58,214.35.181.147,-30.478123,136.638941,Lake Manuel,8450.46,UPI,Tablet,grocery,0
1,25085b85-9063-4b9d-8656-3cf6f4c5d2d1,2024-05-15 18:10:17,150.140.196.184,18.2239155,141.346445,South Jennifer,3352.91,Net Banking,Mobile,food,1
1,d9f3212b-2ea2-4ecb-a806-0847e24c23e7,2024-12-11 11:22:40,187.16.138.174,60.396766,-90.230331,Ritterton,341.92,PayPal,Tablet,food,1
1,a7c51a11-ef69-4638-809e-6c509161be21,2024-06-11 02:56:01,213.110.35.21,-10.610903,93.267486,Allenport,9129.33,Debit Card,Mobile,food,1
1,41063a11-395c-4725-9ae1-dbc2a372a461,2024-11-22 11:41:17,85.117.217.24,-2.694877,-136.109222,West Jessica,8687.96,PayPal,Tablet,entertainment,0
1,e53c1102-a2f0-46d6-9daf-3248f1be814e,2024-10-09 08:44:54,1.92.140.241,85.8267785,77.081718,New Michael,3568.16,UPI,Mobile,entertainment,0
1,3549b091-bb51-47a1-8853-2fed7025db98,2024-02-06 04:08:28,7.245.30.148,74.3853435,-126.506908,Brewertown,8237.36,Credit Card,Tablet,grocery,1
1,7ec1763a-59ca-4a00-9249-3bd67912bf19,2024-02-08 21:28:23,22.218.86.162,14.7029645,23.830499,Robertview,2146.34,Credit Card,Desktop,electronics,1
1,3b3eea1a-30f3-4c44-aeba-77d04b7d3a70,2024-11-26 08:31:37,83.87.209.189,15.6505585,79.827268,Lake Karen,7373.89,Debit Card,Mobile,fashion,0
1,64e516ea-75aa-42b5-9157-8b64ff3509ee,2024-09-26 16:55:11,223.112.20.126,-48.2140675,151.020402,East Jenniferfurt,2587.05,Credit Card,Desktop,entertainment,1
1,9aac8e7d-ef60-415d-ae9a-1af917373962,2024-02-18 19:35:50,82.102.209.143,-83.0702915,168.398256,New Loretta,8164.39,UPI,Mobile,food,1
1,f459d57e-13b4-4d3b-ad00-046eeb3008f3,2024-03-26 12:17:08,15.137.37.72,63.0223615,20.968943,Vargasside,521.65,Net Banking,Tablet,fashion,0
1,29cd1b2b-7962-4dc6-af82-035a35c24a22,2024-08-12 17:28:24,142.210.225.18,48.9941305,49.313728,West Thomasshire,3037.38,PayPal,Tablet,electronics,0
1,3fc3de14-3f0e-4f7f-91cc-a03b631e4e35,2024-09-21 20:49:33,3.68.228.11,-34.6151205,101.741563,Alexanderport,8081.46,Net Banking,Tablet,entertainment,1
1,e038e0ab-8dad-405c-93a6-3086c7725d3b,2024-06-02 15:33:59,167.142.53.52,-18.6185425,-34.601728,Angelaberg,8143.01,UPI,Desktop,grocery,0
1,09463271-f333-486a-b3cd-b05c7aee0039,2024-05-02 10:32:45,82.139.252.36,8.7797375,145.656542,Alanshire,7811.12,PayPal,Desktop,food,1
1,e1433ba9-37a1-43d1-9ac6-cb59c3b6b9ae,2024-11-01 22:40:13,173.145.148.24,-56.952444,-30.663988,Pereztown,759.71,Credit Card,Tablet,fashion,0
1,72f0bd06-a320-4d44-b8b8-a841f80c577d,2024-02-07 02:34:33,49.20.194.224,56.619608,-88.321731,South Regina,1811.77,Net Banking,Tablet,electronics,0
1,7bd9aac7-c75a-4315-ab5b-d51da49dede2,2024-08-06 08:31:33,135.193.24.4,75.8554845,5.402261,Port Anitaville,9737.82,Credit Card,Desktop,grocery,1
1,85752c1f-4107-42bf-952d-7fb034ba5929,2024-12-05 03:35:39,153.238.96.249,24.333673,-83.753846,East Laura,1303.47,PayPal,Tablet,grocery,0
1,46067257-87df-42b7-b0dd-ba24b549e44a,2024-01-03 15:51:16,212.62.30.66,68.602812,-145.220916,Port Corey,9127.29,Credit Card,Desktop,entertainment,1
